Index,Lesson Title,English text,Phonetic translation,Original language translation,Audio File Name,Audio URL
138,7 [seven] Numbers,Seven. The seventh.,sāta. Sātavā/ sātavī/ sātavē,सात. सातवा / सातवी / सातवे,[sound:book2-MR-SOUND-0138.mp3],https://www.book2.nl/book2/MR/SOUND/0138.mp3
139,7 [seven] Numbers,Eight. The eighth.,āṭha. Āṭhavā/ āṭhavī/ āṭhavē,आठ. आठवा / आठवी / आठवे,[sound:book2-MR-SOUND-0139.mp3],https://www.book2.nl/book2/MR/SOUND/0139.mp3
140,7 [seven] Numbers,Nine. The ninth.,na'ū. Navavā/ navavī/ navavē,नऊ. नववा / नववी / नववे,[sound:book2-MR-SOUND-0140.mp3],https://www.book2.nl/book2/MR/SOUND/0140.mp3
141,8 [eight] The time,8 [eight],8 [āṭha],८ [आठ],[sound:book2-MR-SOUND-0141.mp3],https://www.book2.nl/book2/MR/SOUND/0141.mp3
142,8 [eight] The time,The time,[vēḷa],वेळ,[sound:book2-MR-SOUND-0142.mp3],https://www.book2.nl/book2/MR/SOUND/0142.mp3
143,8 [eight] The time,Excuse me!,māpha karā!,माफ करा!,[sound:book2-MR-SOUND-0143.mp3],https://www.book2.nl/book2/MR/SOUND/0143.mp3
144,8 [eight] The time,"What time is it, please?",Kitī vājalē?,किती वाजले?,[sound:book2-MR-SOUND-0144.mp3],https://www.book2.nl/book2/MR/SOUND/0144.mp3
145,8 [eight] The time,Thank you very much.,Khūpa dhan'yavāda.,खूप धन्यवाद.,[sound:book2-MR-SOUND-0145.mp3],https://www.book2.nl/book2/MR/SOUND/0145.mp3
146,8 [eight] The time,It is one o’clock.,Ēka vājalā.,एक वाजला.,[sound:book2-MR-SOUND-0146.mp3],https://www.book2.nl/book2/MR/SOUND/0146.mp3
147,8 [eight] The time,It is two o’clock.,Dōna vājalē.,दोन वाजले.,[sound:book2-MR-SOUND-0147.mp3],https://www.book2.nl/book2/MR/SOUND/0147.mp3
148,8 [eight] The time,It is three o’clock.,Tīna vājalē.,तीन वाजले.,[sound:book2-MR-SOUND-0148.mp3],https://www.book2.nl/book2/MR/SOUND/0148.mp3
149,8 [eight] The time,It is four o’clock.,Cāra vājalē.,चार वाजले.,[sound:book2-MR-SOUND-0149.mp3],https://www.book2.nl/book2/MR/SOUND/0149.mp3
150,8 [eight] The time,It is five o’clock.,Pāca vājalē.,पाच वाजले.,[sound:book2-MR-SOUND-0150.mp3],https://www.book2.nl/book2/MR/SOUND/0150.mp3
151,8 [eight] The time,It is six o’clock.,Sahā vājalē.,सहा वाजले.,[sound:book2-MR-SOUND-0151.mp3],https://www.book2.nl/book2/MR/SOUND/0151.mp3
152,8 [eight] The time,It is seven o’clock.,Sāta vājalē.,सात वाजले.,[sound:book2-MR-SOUND-0152.mp3],https://www.book2.nl/book2/MR/SOUND/0152.mp3
153,8 [eight] The time,It is eight o’clock.,Āṭha vājalē.,आठ वाजले.,[sound:book2-MR-SOUND-0153.mp3],https://www.book2.nl/book2/MR/SOUND/0153.mp3
154,8 [eight] The time,It is nine o’clock.,Na'ū vājalē.,नऊ वाजले.,[sound:book2-MR-SOUND-0154.mp3],https://www.book2.nl/book2/MR/SOUND/0154.mp3
155,8 [eight] The time,It is ten o’clock.,Dahā vājalē.,दहा वाजले.,[sound:book2-MR-SOUND-0155.mp3],https://www.book2.nl/book2/MR/SOUND/0155.mp3
156,8 [eight] The time,It is eleven o’clock.,Akarā vājalē.,अकरा वाजले.,[sound:book2-MR-SOUND-0156.mp3],https://www.book2.nl/book2/MR/SOUND/0156.mp3
157,8 [eight] The time,It is twelve o’clock.,Bārā vājalē.,बारा वाजले.,[sound:book2-MR-SOUND-0157.mp3],https://www.book2.nl/book2/MR/SOUND/0157.mp3
158,8 [eight] The time,A minute has sixty seconds.,Ēkā miniṭāta sāṭha sēkanda asatāta.,एका मिनिटात साठ सेकंद असतात.,[sound:book2-MR-SOUND-0158.mp3],https://www.book2.nl/book2/MR/SOUND/0158.mp3
159,8 [eight] The time,An hour has sixty minutes.,Ēkā tāsāta sāṭha miniṭē asatāta.,एका तासात साठ मिनिटे असतात.,[sound:book2-MR-SOUND-0159.mp3],https://www.book2.nl/book2/MR/SOUND/0159.mp3
160,8 [eight] The time,A day has twenty-four hours.,Ēkā divasāta cōvīsa tāsa asatāta.,एका दिवसात चोवीस तास असतात.,[sound:book2-MR-SOUND-0160.mp3],https://www.book2.nl/book2/MR/SOUND/0160.mp3
161,9 [nine] Days of the week,9 [nine],9 [Na\'ū],९ [नऊ],[sound:book2-MR-SOUND-0161.mp3],https://www.book2.nl/book2/MR/SOUND/0161.mp3
162,9 [nine] Days of the week,Days of the week,[āṭhavaḍyācē divasa],आठवड्याचे दिवस,[sound:book2-MR-SOUND-0162.mp3],https://www.book2.nl/book2/MR/SOUND/0162.mp3
163,9 [nine] Days of the week,Monday,sōmavāra,सोमवार,[sound:book2-MR-SOUND-0163.mp3],https://www.book2.nl/book2/MR/SOUND/0163.mp3
164,9 [nine] Days of the week,Tuesday,maṅgaḷavāra,मंगळवार,[sound:book2-MR-SOUND-0164.mp3],https://www.book2.nl/book2/MR/SOUND/0164.mp3
165,9 [nine] Days of the week,Wednesday,budhavāra,बुधवार,[sound:book2-MR-SOUND-0165.mp3],https://www.book2.nl/book2/MR/SOUND/0165.mp3
166,9 [nine] Days of the week,Thursday,guruvāra,गुरुवार,[sound:book2-MR-SOUND-0166.mp3],https://www.book2.nl/book2/MR/SOUND/0166.mp3
167,9 [nine] Days of the week,Friday,śukravāra,शुक्रवार,[sound:book2-MR-SOUND-0167.mp3],https://www.book2.nl/book2/MR/SOUND/0167.mp3
168,9 [nine] Days of the week,Saturday,śanivāra,शनिवार,[sound:book2-MR-SOUND-0168.mp3],https://www.book2.nl/book2/MR/SOUND/0168.mp3
169,9 [nine] Days of the week,Sunday,ravivāra,रविवार,[sound:book2-MR-SOUND-0169.mp3],https://www.book2.nl/book2/MR/SOUND/0169.mp3
170,9 [nine] Days of the week,the week,āṭhavaḍā,आठवडा,[sound:book2-MR-SOUND-0170.mp3],https://www.book2.nl/book2/MR/SOUND/0170.mp3
171,9 [nine] Days of the week,from Monday to Sunday,sōmavārapāsūna ravivāraparyanta,सोमवारपासून रविवारपर्यंत,[sound:book2-MR-SOUND-0171.mp3],https://www.book2.nl/book2/MR/SOUND/0171.mp3
172,9 [nine] Days of the week,The first day is Monday.,pahilā divasa āhē sōmavāra.,पहिला दिवस आहे सोमवार.,[sound:book2-MR-SOUND-0172.mp3],https://www.book2.nl/book2/MR/SOUND/0172.mp3
173,9 [nine] Days of the week,The second day is Tuesday.,Dusarā divasa āhē maṅgaḷavāra.,दुसरा दिवस आहे मंगळवार.,[sound:book2-MR-SOUND-0173.mp3],https://www.book2.nl/book2/MR/SOUND/0173.mp3
174,9 [nine] Days of the week,The third day is Wednesday.,Tisarā divasa āhē budhavāra.,तिसरा दिवस आहे बुधवार.,[sound:book2-MR-SOUND-0174.mp3],https://www.book2.nl/book2/MR/SOUND/0174.mp3
175,9 [nine] Days of the week,The fourth day is Thursday.,Cauthā divasa āhē guruvāra.,चौथा दिवस आहे गुरुवार.,[sound:book2-MR-SOUND-0175.mp3],https://www.book2.nl/book2/MR/SOUND/0175.mp3
176,9 [nine] Days of the week,The fifth day is Friday.,Pācavā divasa āhē śukravāra.,पाचवा दिवस आहे शुक्रवार.,[sound:book2-MR-SOUND-0176.mp3],https://www.book2.nl/book2/MR/SOUND/0176.mp3
177,9 [nine] Days of the week,The sixth day is Saturday.,Sahāvā divasa āhē śanivāra.,सहावा दिवस आहे शनिवार.,[sound:book2-MR-SOUND-0177.mp3],https://www.book2.nl/book2/MR/SOUND/0177.mp3
178,9 [nine] Days of the week,The seventh day is Sunday.,Sātavā divasa āhē ravivāra.,सातवा दिवस आहे रविवार.,[sound:book2-MR-SOUND-0178.mp3],https://www.book2.nl/book2/MR/SOUND/0178.mp3
179,9 [nine] Days of the week,The week has seven days.,Saptāhāta sāta divasa asatāta.,सप्ताहात सात दिवस असतात.,[sound:book2-MR-SOUND-0179.mp3],https://www.book2.nl/book2/MR/SOUND/0179.mp3
180,9 [nine] Days of the week,We only work for five days.,Āmhī phakta pāca divasa kāma karatō.,आम्ही फक्त पाच दिवस काम करतो.,[sound:book2-MR-SOUND-0180.mp3],https://www.book2.nl/book2/MR/SOUND/0180.mp3
181,10 [ten] Yesterday – today – tomorrow,10 [ten],10 [Dahā],१० [दहा],[sound:book2-MR-SOUND-0181.mp3],https://www.book2.nl/book2/MR/SOUND/0181.mp3
182,10 [ten] Yesterday – today – tomorrow,Yesterday – today – tomorrow,[kāla – āja – udyā],काल – आज – उद्या,[sound:book2-MR-SOUND-0182.mp3],https://www.book2.nl/book2/MR/SOUND/0182.mp3
183,10 [ten] Yesterday – today – tomorrow,Yesterday was Saturday.,kāla śanivāra hōtā.,काल शनिवार होता.,[sound:book2-MR-SOUND-0183.mp3],https://www.book2.nl/book2/MR/SOUND/0183.mp3
184,10 [ten] Yesterday – today – tomorrow,I was at the cinema yesterday.,Kāla mī citrapaṭa baghāyalā gēlō hōtō. / Gēlē hōtē.,काल मी चित्रपट बघायला गेलो होतो. / गेले होते.,[sound:book2-MR-SOUND-0184.mp3],https://www.book2.nl/book2/MR/SOUND/0184.mp3
185,10 [ten] Yesterday – today – tomorrow,The film was interesting.,Citrapaṭa manōran̄jaka hōtā.,चित्रपट मनोरंजक होता.,[sound:book2-MR-SOUND-0185.mp3],https://www.book2.nl/book2/MR/SOUND/0185.mp3
186,10 [ten] Yesterday – today – tomorrow,Today is Sunday.,Āja ravivāra āhē.,आज रविवार आहे.,[sound:book2-MR-SOUND-0186.mp3],https://www.book2.nl/book2/MR/SOUND/0186.mp3
187,10 [ten] Yesterday – today – tomorrow,I’m not working today.,Āja mī kāmālā/ nōkarīvara jāṇāra nāhī.,आज मी कामाला / नोकरीवर जाणार नाही.,[sound:book2-MR-SOUND-0187.mp3],https://www.book2.nl/book2/MR/SOUND/0187.mp3
188,10 [ten] Yesterday – today – tomorrow,I’m staying at home.,Mī gharī rāhaṇāra.,मी घरी राहणार.,[sound:book2-MR-SOUND-0188.mp3],https://www.book2.nl/book2/MR/SOUND/0188.mp3
189,10 [ten] Yesterday – today – tomorrow,Tomorrow is Monday.,Udyā sōmavāra āhē.,उद्या सोमवार आहे.,[sound:book2-MR-SOUND-0189.mp3],https://www.book2.nl/book2/MR/SOUND/0189.mp3
190,10 [ten] Yesterday – today – tomorrow,Tomorrow I will work again.,Udyāpāsūna mī punhā kāmālā jāṇāra.,उद्यापासून मी पुन्हा कामाला जाणार.,[sound:book2-MR-SOUND-0190.mp3],https://www.book2.nl/book2/MR/SOUND/0190.mp3
191,10 [ten] Yesterday – today – tomorrow,I work at an office.,Mī ēkā kāryālayāta kāma karatō. / Karatē.,मी एका कार्यालयात काम करतो. / करते.,[sound:book2-MR-SOUND-0191.mp3],https://www.book2.nl/book2/MR/SOUND/0191.mp3
192,10 [ten] Yesterday – today – tomorrow,Who is that?,Tō kōṇa āhē?,तो कोण आहे?,[sound:book2-MR-SOUND-0192.mp3],https://www.book2.nl/book2/MR/SOUND/0192.mp3
193,10 [ten] Yesterday – today – tomorrow,That is Peter.,Tō pīṭara āhē.,तो पीटर आहे.,[sound:book2-MR-SOUND-0193.mp3],https://www.book2.nl/book2/MR/SOUND/0193.mp3
194,10 [ten] Yesterday – today – tomorrow,Peter is a student.,Pīṭara vidyārthī āhē.,पीटर विद्यार्थी आहे.,[sound:book2-MR-SOUND-0194.mp3],https://www.book2.nl/book2/MR/SOUND/0194.mp3
195,10 [ten] Yesterday – today – tomorrow,Who is that?,Tī kōṇa āhē?,ती कोण आहे?,[sound:book2-MR-SOUND-0195.mp3],https://www.book2.nl/book2/MR/SOUND/0195.mp3
196,10 [ten] Yesterday – today – tomorrow,That is Martha.,Tī mārthā āhē.,ती मार्था आहे.,[sound:book2-MR-SOUND-0196.mp3],https://www.book2.nl/book2/MR/SOUND/0196.mp3
197,10 [ten] Yesterday – today – tomorrow,Martha is a secretary.,Mārthā saciva āhē.,मार्था सचिव आहे.,[sound:book2-MR-SOUND-0197.mp3],https://www.book2.nl/book2/MR/SOUND/0197.mp3
198,10 [ten] Yesterday – today – tomorrow,Peter and Martha are friends.,Pīṭara āṇi mārthā mitra āhēta.,पीटर आणि मार्था मित्र आहेत.,[sound:book2-MR-SOUND-0198.mp3],https://www.book2.nl/book2/MR/SOUND/0198.mp3
199,10 [ten] Yesterday – today – tomorrow,Peter is Martha’s friend.,Pīṭara mārthācā mitra āhē.,पीटर मार्थाचा मित्र आहे.,[sound:book2-MR-SOUND-0199.mp3],https://www.book2.nl/book2/MR/SOUND/0199.mp3
200,10 [ten] Yesterday – today – tomorrow,Martha is Peter’s friend.,Mārthā pīṭaracī maitriṇa āhē.,मार्था पीटरची मैत्रिण आहे.,[sound:book2-MR-SOUND-0200.mp3],https://www.book2.nl/book2/MR/SOUND/0200.mp3
201,11 [eleven] Months,11 [eleven],11 [Akarā],११ [अकरा],[sound:book2-MR-SOUND-0201.mp3],https://www.book2.nl/book2/MR/SOUND/0201.mp3
202,11 [eleven] Months,Months,[mahinē],महिने,[sound:book2-MR-SOUND-0202.mp3],https://www.book2.nl/book2/MR/SOUND/0202.mp3
203,11 [eleven] Months,January,jānēvārī,जानेवारी,[sound:book2-MR-SOUND-0203.mp3],https://www.book2.nl/book2/MR/SOUND/0203.mp3
204,11 [eleven] Months,February,phēbruvārī,फेब्रुवारी,[sound:book2-MR-SOUND-0204.mp3],https://www.book2.nl/book2/MR/SOUND/0204.mp3
205,11 [eleven] Months,March,mārca,मार्च,[sound:book2-MR-SOUND-0205.mp3],https://www.book2.nl/book2/MR/SOUND/0205.mp3
206,11 [eleven] Months,April,ēprila,एप्रिल,[sound:book2-MR-SOUND-0206.mp3],https://www.book2.nl/book2/MR/SOUND/0206.mp3
207,11 [eleven] Months,May,mē,मे,[sound:book2-MR-SOUND-0207.mp3],https://www.book2.nl/book2/MR/SOUND/0207.mp3
208,11 [eleven] Months,June,jūna,जून,[sound:book2-MR-SOUND-0208.mp3],https://www.book2.nl/book2/MR/SOUND/0208.mp3
209,11 [eleven] Months,These are six months.,hē sahā mahinē āhēta.,हे सहा महिने आहेत.,[sound:book2-MR-SOUND-0209.mp3],https://www.book2.nl/book2/MR/SOUND/0209.mp3
210,11 [eleven] Months,"January, February, March,","Jānēvārī, phēbruvārī, mārca,","जानेवारी, फेब्रुवारी, मार्च,",[sound:book2-MR-SOUND-0210.mp3],https://www.book2.nl/book2/MR/SOUND/0210.mp3
211,11 [eleven] Months,"April, May and June.","ēprila, mē, jūna.","एप्रिल, मे, जून.",[sound:book2-MR-SOUND-0211.mp3],https://www.book2.nl/book2/MR/SOUND/0211.mp3
212,11 [eleven] Months,July,Julai,जुलै,[sound:book2-MR-SOUND-0212.mp3],https://www.book2.nl/book2/MR/SOUND/0212.mp3
213,11 [eleven] Months,August,ŏgasṭa,ऑगस्ट,[sound:book2-MR-SOUND-0213.mp3],https://www.book2.nl/book2/MR/SOUND/0213.mp3
214,11 [eleven] Months,September,sapṭēmbara,सप्टेंबर,[sound:book2-MR-SOUND-0214.mp3],https://www.book2.nl/book2/MR/SOUND/0214.mp3
215,11 [eleven] Months,October,ŏkṭōbara,ऑक्टोबर,[sound:book2-MR-SOUND-0215.mp3],https://www.book2.nl/book2/MR/SOUND/0215.mp3
216,11 [eleven] Months,November,nōvhēmbara,नोव्हेंबर,[sound:book2-MR-SOUND-0216.mp3],https://www.book2.nl/book2/MR/SOUND/0216.mp3
217,11 [eleven] Months,December,ḍisēmbara,डिसेंबर,[sound:book2-MR-SOUND-0217.mp3],https://www.book2.nl/book2/MR/SOUND/0217.mp3
218,11 [eleven] Months,These are also six months.,hē sud'dhā sahā mahinē āhēta.,हे सुद्धा सहा महिने आहेत.,[sound:book2-MR-SOUND-0218.mp3],https://www.book2.nl/book2/MR/SOUND/0218.mp3
219,11 [eleven] Months,"July, August, September,","Julai, ŏgasṭa, sapṭēmbara","जुलै, ऑगस्ट, सप्टेंबर",[sound:book2-MR-SOUND-0219.mp3],https://www.book2.nl/book2/MR/SOUND/0219.mp3
220,11 [eleven] Months,"October, November and December.","ŏkṭōbara, nōvhēmbara, ḍisēmbara.","ऑक्टोबर, नोव्हेंबर, डिसेंबर.",[sound:book2-MR-SOUND-0220.mp3],https://www.book2.nl/book2/MR/SOUND/0220.mp3
221,12 [twelve] Beverages,12 [twelve],12 [Bārā],१२ [बारा],[sound:book2-MR-SOUND-0221.mp3],https://www.book2.nl/book2/MR/SOUND/0221.mp3
222,12 [twelve] Beverages,Beverages,[pēya],पेय,[sound:book2-MR-SOUND-0222.mp3],https://www.book2.nl/book2/MR/SOUND/0222.mp3
223,12 [twelve] Beverages,I drink tea.,mī cahā pitō. / Pitē.,मी चहा पितो. / पिते.,[sound:book2-MR-SOUND-0223.mp3],https://www.book2.nl/book2/MR/SOUND/0223.mp3
224,12 [twelve] Beverages,I drink coffee.,Mī kŏphī pitō. / Pitē.,मी कॉफी पितो. / पिते.,[sound:book2-MR-SOUND-0224.mp3],https://www.book2.nl/book2/MR/SOUND/0224.mp3
225,12 [twelve] Beverages,I drink mineral water.,Mī minarala vŏṭara pitō. / Pitē.,मी मिनरल वॉटर पितो. / पिते.,[sound:book2-MR-SOUND-0225.mp3],https://www.book2.nl/book2/MR/SOUND/0225.mp3
226,12 [twelve] Beverages,Do you drink tea with lemon?,Tū limbū ghālūna cahā pitōsa/ pitēsa kā?,तू लिंबू घालून चहा पितोस / पितेस का?,[sound:book2-MR-SOUND-0226.mp3],https://www.book2.nl/book2/MR/SOUND/0226.mp3
227,12 [twelve] Beverages,Do you drink coffee with sugar?,Tū sākhara ghālūna kŏphī pitōsa/ pitēsa kā?,तू साखर घालून कॉफी पितोस / पितेस का?,[sound:book2-MR-SOUND-0227.mp3],https://www.book2.nl/book2/MR/SOUND/0227.mp3
228,12 [twelve] Beverages,Do you drink water with ice?,Tū barpha ghālūna pāṇī pitōsa/ pitēsa kā?,तू बर्फ घालून पाणी पितोस / पितेस का?,[sound:book2-MR-SOUND-0228.mp3],https://www.book2.nl/book2/MR/SOUND/0228.mp3
229,12 [twelve] Beverages,There is a party here.,Ithē ēka pārṭī cālalī āhē.,इथे एक पार्टी चालली आहे.,[sound:book2-MR-SOUND-0229.mp3],https://www.book2.nl/book2/MR/SOUND/0229.mp3
